"","fileName","answer","guess1","guess2","guess3","guess4","guess5","confidence1","confidence2","confidence3","confidence4","confidence5"
"764","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0764.jpg'",0,"22",25,27,11," 21","0.6236",0.1483,0.1091,0.0665," 0.0222"
"765","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0765.jpg'",0,"22",25,27,21," 11","0.7810",0.0932,0.0639,0.024," 0.0148"
"766","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0769.jpg'",0,"22",27,11,25," 21","0.5677",0.1828,0.093,0.0893," 0.0500"
"767","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0771.jpg'",0,"22",27,25,21," 11","0.7995",0.0894,0.0497,0.0374," 0.0082"
"768","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0772.jpg'",0,"22",25,27,21," 11","0.6315",0.1212,0.0777,0.0773," 0.0554"
"769","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0770.jpg'",0,"22",27,25,11," 21","0.4780",0.1762,0.1535,0.0874," 0.0724"
"770","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0766.jpg'",0,"22",25,27,11," 21","0.4375",0.2351,0.1773,0.0484," 0.0417"
"771","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0767.jpg'",0,"22",11,25,27," 21","0.5966",0.2075,0.0634,0.0617," 0.0327"
"772","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0768.jpg'",0,"22",27,11,25," 21","0.4101",0.2555,0.1885,0.0833," 0.0323"
"773","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0773.jpg'",0,"22",21,27,25," 11","0.6231",0.1176,0.098,0.0958," 0.0297"
"774","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0774.jpg'",0,"22",25,27,21," 11","0.7321",0.0959,0.0774,0.0288," 0.0190"
"775","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0776.jpg'",0,"22",27,25,21," 11","0.5118",0.2673,0.098,0.0559," 0.0373"
"776","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0777.jpg'",0,"22",27,25,21," 11","0.3601",0.3209,0.2422,0.0297," 0.0278"
"777","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0779.jpg'",0,"22",27,25,11," 21","0.5286",0.3357,0.0611,0.0418," 0.0096"
"778","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0778.jpg'",0,"22",27,25,11," 21","0.5744",0.2032,0.1037,0.0725," 0.0171"
"779","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0775.jpg'",0,"27",22,25,11," 21","0.4220",0.2308,0.1425,0.1415," 0.0248"
"780","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0781.jpg'",0,"25",11,27,22," 21","0.3204",0.2454,0.2043,0.193," 0.0143"
"781","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0780.jpg'",0,"27",22,11,25," 21","0.4112",0.3405,0.1661,0.0532," 0.0082"
"782","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0782.jpg'",0,"27",22,11,25," 1","0.4876",0.2701,0.152,0.0538," 0.0133"
"783","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0783.jpg'",0,"22",27,25,11," 21","0.6205",0.2099,0.0958,0.0499," 0.0098"
"784","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0786.jpg'",0,"27",22,25,11," 21","0.5567",0.2771,0.0663,0.0471," 0.0301"
"785","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0784.jpg'",0,"22",27,25,21," 11","0.5989",0.1954,0.1092,0.0342," 0.0253"
"786","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0785.jpg'",0,"27",22,25,11," 21","0.4557",0.3119,0.1077,0.0677," 0.0297"
"787","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0787.jpg'",0,"27",11,22,25," 21","0.5015",0.2295,0.1682,0.0602," 0.0195"
"788","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0790.jpg'",0,"22",27,11,25," 21","0.6569",0.134,0.1077,0.067," 0.0121"
"789","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0788.jpg'",0,"11",27,22,25," 21","0.4478",0.3152,0.1671,0.0446," 0.0135"
"790","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0789.jpg'",0,"11",22,27,25," 21","0.5735",0.2277,0.126,0.0512," 0.0074"
"791","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0794.jpg'",0,"27",22,25,11," 21","0.5008",0.1853,0.1752,0.0974," 0.0116"
"792","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0793.jpg'",0,"27",22,25,11," 21","0.5837",0.1927,0.0976,0.0774," 0.0180"
"793","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0792.jpg'",0,"27",22,25,11," 21","0.3869",0.3141,0.1587,0.1036," 0.0112"
"794","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0791.jpg'",0,"27",22,25,11," 21","0.5021",0.3212,0.0775,0.0624," 0.0131"
"795","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0798.jpg'",0,"27",22,25,11," 21","0.5276",0.1912,0.1409,0.1053," 0.0132"
"796","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0795.jpg'",0,"27",11,22,25," 21","0.3709",0.2383,0.2246,0.1299," 0.0133"
"797","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0800.jpg'",0,"22",25,27,11," 21","0.3010",0.2467,0.2347,0.1876," 0.0085"
"798","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0801.jpg'",0,"27",22,25,11," 21","0.5998",0.1603,0.142,0.0774," 0.0085"
"799","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0799.jpg'",0,"22",27,11,25," 20","0.3681",0.3626,0.1542,0.0941," 0.0063"
"800","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0796.jpg'",0,"27",11,22,25," 21","0.3350",0.3322,0.1635,0.1184," 0.0269"
"801","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0802.jpg'",0,"22",27,11,25," 21","0.3697",0.3583,0.155,0.0744," 0.0169"
"802","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0797.jpg'",0,"27",11,22,25," 1","0.4102",0.2737,0.1972,0.0878," 0.0141"
"803","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0803.jpg'",0,"11",22,27,25," 1","0.2834",0.2782,0.2637,0.139," 0.0093"
"804","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0806.jpg'",0,"27",11,22,25," 21","0.4727",0.3271,0.1283,0.0554," 0.0052"
"805","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0804.jpg'",0,"27",22,25,11," 21","0.4639",0.3195,0.0967,0.0771," 0.0171"
"806","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0805.jpg'",0,"27",11,22,25," 1","0.4484",0.3956,0.0791,0.0536," 0.0091"
"807","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0807.jpg'",0,"27",22,11,25," 21","0.3906",0.3216,0.1698,0.0969," 0.0066"
"808","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0808.jpg'",0,"11",27,22,25," 21","0.3644",0.3289,0.1657,0.1219," 0.0055"
"809","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0810.jpg'",0,"27",11,22,25," 20","0.4430",0.2524,0.2069,0.0654," 0.0086"
"810","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0812.jpg'",0,"27",11,25,22," 21","0.5704",0.2254,0.0979,0.0878," 0.0052"
"811","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0809.jpg'",0,"11",22,27,25," 21","0.3059",0.291,0.2602,0.1068," 0.0101"
"812","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0813.jpg'",0,"27",11,22,25," 1","0.7279",0.1199,0.0855,0.0349," 0.0170"
"813","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0814.jpg'",0,"27",11,22,25," 1","0.3259",0.3026,0.2192,0.1289," 0.0058"
"814","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0817.jpg'",0,"11",27,22,25," 21","0.5262",0.3653,0.0495,0.0437," 0.0052"
"815","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0816.jpg'",0,"27",11,22,25," 21","0.5269",0.2711,0.1161,0.073," 0.0062"
"816","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0811.jpg'",0,"27",22,11,25," 21","0.7115",0.1072,0.084,0.0639," 0.0096"
"817","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0818.jpg'",0,"11",27,22,25," 1","0.7065",0.146,0.0811,0.0519," 0.0077"
"818","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0815.jpg'",0,"11",27,25,22," 20","0.4729",0.2181,0.1637,0.1228," 0.0063"
"819","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0819.jpg'",0,"11",27,22,25," 21","0.5950",0.2636,0.0713,0.0469," 0.0091"
"820","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0820.jpg'",0,"11",27,25,22," 1","0.6056",0.2371,0.0894,0.0535," 0.0062"
"821","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0823.jpg'",0,"11",22,27,25," 1","0.3699",0.248,0.205,0.1384," 0.0145"
"822","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0821.jpg'",0,"11",27,22,25," 1","0.4778",0.264,0.1138,0.1127," 0.0151"
"823","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0824.jpg'",0,"27",11,22,25," 1","0.4852",0.2156,0.1568,0.1116," 0.0092"
"824","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0822.jpg'",0,"11",27,25,22," 1","0.4202",0.244,0.1764,0.1328," 0.0152"
"825","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0826.jpg'",0,"27",11,22,25," 1","0.2941",0.281,0.2445,0.1441," 0.0123"
"826","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0825.jpg'",0,"27",11,25,22," 1","0.4137",0.3449,0.1204,0.1031," 0.0049"
"827","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0827.jpg'",0,"27",11,25,22," 1","0.3491",0.3318,0.1479,0.1209," 0.0233"
"828","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0829.jpg'",0,"27",11,22,25," 1","0.4370",0.3577,0.0988,0.0891," 0.0067"
"829","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0831.jpg'",0,"27",11,25,22," 1","0.5626",0.3166,0.0618,0.0453," 0.0057"
"830","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0834.jpg'",0,"27",11,22,25," 1","0.3673",0.35,0.2136,0.0525," 0.0051"
"831","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0828.jpg'",0,"27",11,22,25," 1","0.4387",0.3043,0.1209,0.1177," 0.0052"
"832","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0830.jpg'",0,"27",11,22,25," 1","0.5840",0.2456,0.0998,0.0635," 0.0019"
"833","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0835.jpg'",0,"11",27,25,22," 1","0.5476",0.2443,0.1258,0.061," 0.0068"
"834","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0833.jpg'",0,"27",11,22,25," 1","0.5202",0.2269,0.169,0.0726," 0.0035"
"835","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0832.jpg'",0,"27",11,22,25," 21","0.5241",0.3604,0.0788,0.0297," 0.0019"
"836","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0838.jpg'",0,"27",11,22,25," 1","0.4991",0.2566,0.154,0.0585," 0.0079"
"837","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0841.jpg'",0,"27",11,25,22," 6","0.5573",0.2072,0.1076,0.1075," 0.0061"
"838","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0842.jpg'",0,"11",27,22,25," 21","0.5328",0.3166,0.0945,0.0505," 0.0013"
"839","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0837.jpg'",0,"11",27,25,22," 21","0.4722",0.3764,0.0854,0.0537," 0.0042"
"840","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0840.jpg'",0,"11",27,25,22," 6","0.6330",0.3093,0.0329,0.0193," 0.0013"
"841","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0836.jpg'",0,"11",27,25,22," 1","0.4885",0.2419,0.1584,0.0859," 0.0137"
"842","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0839.jpg'",0,"27",11,22,25," 21","0.5469",0.2798,0.1117,0.0476," 0.0037"
"843","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0845.jpg'",0,"11",27,25,22," 1","0.4519",0.3528,0.0917,0.0463," 0.0360"
"844","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0843.jpg'",0,"11",27,22,25," 18","0.5206",0.361,0.0594,0.0434," 0.0056"
"845","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0847.jpg'",0,"27",11,22,25," 18","0.6744",0.2312,0.0441,0.0392," 0.0029"
"846","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0848.jpg'",0,"27",11,22,25," 1","0.4543",0.3463,0.137,0.0406," 0.0080"
"847","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0849.jpg'",0,"11",27,22,25," 1","0.4684",0.4621,0.0479,0.013," 0.0029"
"848","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0844.jpg'",0,"27",11,22,25," 1","0.3868",0.3274,0.1515,0.0923," 0.0162"
"849","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0846.jpg'",0,"27",11,25,22," 3","0.7690",0.1886,0.0215,0.0166," 0.0009"
"850","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0851.jpg'",0,"22",27,21,25," 11","0.7977",0.0741,0.0562,0.0264," 0.0158"
"851","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0853.jpg'",0,"22",11,27,21," 25","0.6329",0.1305,0.0684,0.0657," 0.0558"
"852","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0850.jpg'",0,"22",11,21,27," 25","0.7107",0.0965,0.0823,0.049," 0.0338"
"853","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0852.jpg'",0,"22",27,21,11," 25","0.5692",0.1388,0.1219,0.0718," 0.0603"
"854","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0856.jpg'",0,"22",1,21,25," 27","0.7511",0.1191,0.0443,0.0365," 0.0153"
"855","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0854.jpg'",0,"22",27,11,25," 21","0.5074",0.1637,0.1391,0.0783," 0.0608"
"856","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0855.jpg'",0,"22",27,25,21," 11","0.6657",0.1254,0.0639,0.0608," 0.0544"
"857","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0858.jpg'",0,"22",1,25,21," 27","0.4769",0.3112,0.0839,0.0448," 0.0253"
"858","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0857.jpg'",0,"22",1,21,25," 11","0.8161",0.0973,0.0307,0.0289," 0.0083"
"859","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0863.jpg'",0,"22",25,21,1," 11","0.2438",0.1927,0.1652,0.1371," 0.1182"
"860","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0861.jpg'",0,"22",27,11,25," 21","0.5657",0.2416,0.0705,0.0562," 0.0315"
"861","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0864.jpg'",0,"22",21,25,1," 27","0.2944",0.2012,0.1349,0.1341," 0.1006"
"862","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0862.jpg'",0,"22",21,27,25," 1","0.3125",0.2419,0.162,0.0907," 0.0712"
"863","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0859.jpg'",0,"27",22,25,21," 11","0.5689",0.2483,0.0884,0.0354," 0.0268"
"864","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0860.jpg'",0,"22",27,25,11," 1","0.3868",0.3328,0.1084,0.0744," 0.0377"
"865","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0865.jpg'",0,"22",27,21,25," 1","0.3359",0.3012,0.1357,0.0922," 0.0476"
"866","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0866.jpg'",0,"22",21,11,25," 27","0.3261",0.2354,0.1135,0.1081," 0.1040"
"867","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0867.jpg'",0,"22",27,21,25," 11","0.3384",0.2204,0.1422,0.1038," 0.0732"
"868","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0870.jpg'",0,"22",27,25,21," 11","0.5606",0.1672,0.0976,0.0791," 0.0382"
"869","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0868.jpg'",0,"22",27,25,21," 11","0.3517",0.1619,0.1443,0.1334," 0.1311"
"870","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0869.jpg'",0,"22",27,25,21," 11","0.5068",0.1982,0.089,0.0774," 0.0494"
"871","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0871.jpg'",0,"22",27,11,21," 25","0.3779",0.198,0.1647,0.1577," 0.0458"
"872","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0874.jpg'",0,"22",21,11,27," 25","0.3949",0.1977,0.1549,0.0878," 0.0693"
"873","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0872.jpg'",0,"27",22,11,21," 25","0.3461",0.197,0.1686,0.1563," 0.0594"
"874","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0873.jpg'",0,"27",22,21,11," 25","0.4349",0.2882,0.1403,0.0551," 0.0367"
"875","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0876.jpg'",0,"27",22,21,25," 11","0.5047",0.2557,0.0852,0.0618," 0.0363"
"876","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0877.jpg'",0,"11",25,22,27," 21","0.2664",0.2644,0.1947,0.1587," 0.0535"
"877","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0878.jpg'",0,"11",27,22,25," 21","0.2743",0.258,0.2357,0.0937," 0.0841"
"878","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0875.jpg'",0,"11",22,27,21," 25","0.2869",0.2628,0.1555,0.1266," 0.0719"
"879","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0880.jpg'",0,"22",25,27,11," 21","0.5604",0.1554,0.1029,0.0984," 0.0394"
"880","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0879.jpg'",0,"22",27,25,11," 21","0.5385",0.2191,0.1306,0.044," 0.0276"
"881","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0881.jpg'",0,"27",11,22,25," 21","0.2634",0.2259,0.2229,0.1901," 0.0554"
"882","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0883.jpg'",0,"27",22,25,21," 11","0.4483",0.274,0.1248,0.0651," 0.0394"
"883","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0886.jpg'",0,"27",22,11,25," 21","0.5290",0.1609,0.14,0.0926," 0.0529"
"884","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0882.jpg'",0,"27",22,25,11," 21","0.5195",0.159,0.1244,0.1019," 0.0480"
"885","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0889.jpg'",0,"27",22,21,11," 25","0.6940",0.134,0.0876,0.0334," 0.0298"
"886","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0887.jpg'",0,"22",27,25,21," 1","0.3639",0.2586,0.1118,0.0969," 0.0905"
"887","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0888.jpg'",0,"27",22,11,25," 21","0.4426",0.1613,0.112,0.0979," 0.0936"
"888","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0885.jpg'",0,"27",22,25,21," 1","0.4835",0.2053,0.1735,0.0742," 0.0163"
"889","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0884.jpg'",0,"27",22,25,21," 11","0.5229",0.23,0.1417,0.0291," 0.0232"
"890","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0894.jpg'",0,"27",25,22,11," 21","0.8373",0.0731,0.0281,0.0254," 0.0188"
"891","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0893.jpg'",0,"27",25,11,22," 21","0.6477",0.118,0.0796,0.0737," 0.0356"
"892","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0891.jpg'",0,"22",27,25,11," 21","0.3965",0.2592,0.1061,0.098," 0.0725"
"893","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0895.jpg'",0,"27",25,11,21," 22","0.7442",0.0783,0.0721,0.057," 0.0345"
"894","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0892.jpg'",0,"27",11,22,25," 21","0.7129",0.109,0.0971,0.0488," 0.0164"
"895","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0890.jpg'",0,"27",22,21,25," 11","0.3644",0.2985,0.1813,0.0571," 0.0467"
"896","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0896.jpg'",0,"27",22,25,21," 11","0.4991",0.1829,0.1703,0.0635," 0.0404"
"897","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0899.jpg'",0,"27",22,25,21," 11","0.8903",0.0601,0.0241,0.0109," 0.0085"
"898","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0898.jpg'",0,"27",22,25,21," 11","0.7551",0.1142,0.0535,0.0331," 0.0178"
"899","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0902.jpg'",0,"27",11,25,21," 22","0.5497",0.1485,0.1118,0.0911," 0.0634"
"900","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0900.jpg'",0,"27",21,25,22," 11","0.6385",0.0963,0.0892,0.0831," 0.0623"
"901","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0904.jpg'",0,"27",22,21,25," 11","0.5504",0.1813,0.0973,0.0905," 0.0310"
"902","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0897.jpg'",0,"27",25,22,11," 21","0.5550",0.1421,0.1404,0.0838," 0.0436"
"903","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0903.jpg'",0,"27",11,22,25," 21","0.4771",0.1947,0.1622,0.0689," 0.0655"
"904","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0901.jpg'",0,"22",27,11,25," 21","0.2825",0.213,0.1733,0.1168," 0.1142"
"905","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0908.jpg'",0,"27",11,25,22," 21","0.5306",0.2949,0.0555,0.0506," 0.0470"
"906","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0905.jpg'",0,"27",25,22,11," 21","0.5331",0.1482,0.1354,0.0713," 0.0548"
"907","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0906.jpg'",0,"27",22,11,25," 21","0.4227",0.2665,0.1072,0.087," 0.0502"
"908","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0910.jpg'",0,"27",11,25,22," 1","0.5009",0.2904,0.0769,0.0701," 0.0305"
"909","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0907.jpg'",0,"27",21,11,25," 22","0.7148",0.0997,0.0872,0.0528," 0.0285"
"910","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0911.jpg'",0,"27",22,11,25," 1","0.5508",0.1872,0.1705,0.0512," 0.0234"
